slot_index,data_rate_gbps
26365,0.061312
26366,0.061312
26367,0.013824
26368,0.061312
26369,0.16877
26370,0.175104
26371,0.202432
26372,0.087808
26373,0.013824
26374,0.061312
26375,0.013824
26376,0.061312
26377,0.115712
26378,0.020736
26379,0.061312
26380,0.047488
26381,0.061312
26382,0.061312
26383,0.013824
26384,0.013824
26385,0.047488
26386,0.061312
26387,0.061312
26388,0.061312
26389,0.013824
26390,0.061312
26391,0.013824
26392,0.0
26393,0.075136
26394,0.0544
26395,0.068224
26396,0.061312
26397,0.013824
26398,0.061312
26399,0.061312
26400,0.0
26401,0.061312
26402,0.061312
26403,0.122624
26404,0.013824
26405,0.061312
26406,0.061312
26407,0.061312
26408,0.061312
26409,0.012096
26410,0.001728
26411,0.013824
26412,0.175104
26413,0.203872
26414,0.222592
26415,0.009072
26416,0.013824
26417,0.047488
26418,0.061312
26419,0.061312
26420,0.075136
26421,0.061312
26422,0.013824
26423,0.061312
26424,0.061312
26425,0.047488
26426,0.013824
26427,0.061312
26428,0.122624
26429,0.061312
26430,0.013824
26431,0.013824
26432,0.061312
26433,0.013824
26434,0.061312
26435,0.047488
26436,0.013824
26437,0.013824
26438,0.061312
26439,0.061312
26440,0.061312
26441,0.0544
26442,0.006912
26443,0.061312
26444,0.061312
26445,0.122624
26446,0.013824
26447,0.013824
26448,0.047488
26449,0.075136
26450,0.047488
26451,0.061312
26452,0.013824
26453,0.18893
26454,0.222592
26455,45.154944
26456,0.0544
26457,0.020736
26458,0.061312
26459,0.061312
26460,0.047488
26461,0.013824
26462,0.0544
26463,0.020736
26464,0.061312
26465,0.061312
26466,0.061312
26467,0.047488
26468,0.013824
26469,0.061312
26470,0.075136
26471,0.061312
26472,0.0544
26473,0.006912
26474,0.061312
26475,0.013824
26476,0.013824
26477,0.061312
26478,0.075136
26479,0.061312
26480,0.061312
26481,0.047488
26482,0.061312
26483,0.013824
26484,0.061312
26485,0.061312
26486,0.0
26487,0.061312
26488,0.061312
26489,0.013824
26490,0.061312
26491,0.061312
26492,0.061312
26493,0.013824
26494,0.061312
26495,0.14861
26496,0.175104
26497,0.202432
26498,0.107968
26499,0.013824
26500,0.061312
26501,0.013824
26502,0.061312
26503,0.061312
26504,0.075136
26505,0.061312
26506,0.047488
26507,0.061312
26508,0.061312
26509,0.013824
26510,0.013824
26511,0.047488
26512,0.061312
26513,0.061312
26514,0.061312
26515,0.013824
26516,0.061312
26517,0.013824
26518,0.0
26519,0.075136
26520,0.0544
26521,0.068224
26522,0.061312
26523,0.013824
26524,0.061312
26525,0.061312
26526,0.0
26527,0.061312
26528,0.061312
26529,0.122624
26530,0.013824
26531,0.061312
26532,0.061312
26533,0.061312
26534,0.061312
26535,0.012096
26536,0.001728
26537,0.013824
26538,0.175104
26539,0.203872
26540,0.175104
26541,0.05656
26542,0.013824
26543,0.047488
26544,0.061312
26545,0.061312
26546,0.075136
26547,0.061312
26548,0.013824
26549,0.061312
26550,0.061312
26551,0.047488
26552,0.013824
26553,0.061312
26554,0.122624
26555,0.061312
26556,0.013824
26557,0.013824
26558,0.061312
26559,0.013824
26560,0.061312
26561,0.047488
26562,0.013824
26563,0.013824
26564,0.061312
26565,0.061312
26566,0.061312
26567,0.0544
26568,0.006912
26569,0.061312
26570,0.061312
26571,0.122624
26572,0.013824
26573,0.013824
26574,0.047488
26575,0.075136
26576,0.047488
26577,0.061312
26578,0.013824
26579,0.18893
26580,0.175104
26581,45.202432
26582,0.0544
26583,0.020736
26584,0.061312
26585,0.061312
26586,0.047488
26587,0.013824
26588,0.0544
26589,0.020736
26590,0.061312
26591,0.047488
26592,0.061312
26593,0.061312
26594,0.012096
26595,0.06304
26596,0.075136
26597,0.061312
26598,0.0544
26599,0.006912
26600,0.061312
26601,0.013824
26602,0.013824
26603,0.061312
26604,0.075136
26605,0.061312
26606,0.061312
26607,0.047488
26608,0.061312
26609,0.013824
26610,0.061312
26611,0.013824
26612,0.047488
26613,0.061312
26614,0.061312
26615,0.013824
26616,0.061312
26617,0.061312
26618,0.013824
26619,4.190112
26620,6.84261
26621,0.015552
26622,0.28973
26623,0.222592
26624,0.06048
26625,4.706212
26626,0.013824
26627,4.190112
26628,6.38353
26629,6.770612
26630,7.286714
26631,3.674012
26632,3.674012
26633,6.770612
26634,6.770612
26635,3.626524
26636,0.013824
26637,2.627988
26638,4.75782
26639,6.770612
26640,6.291376
26641,3.626524
26642,0.577412
26643,5.174824
26644,1.0322
26645,0.061312
26646,4.197024
26647,3.164824
26648,6.770612
26649,3.626524
26650,5.738412
26651,6.254512
26652,0.0
26653,2.247114
26654,6.756276
26655,13.025126
26656,2.594324
26657,0.013824
26658,6.770612
26659,6.770612
26660,6.770612
26661,4.6993
26662,0.006912
26663,0.013824
26664,0.175104
26665,0.156384
26666,0.222592
26667,4.70146
26668,0.013824
26669,1.595788
26670,5.222312
26671,0.061312
26672,0.075136
26673,1.089928
26674,4.128288
26675,1.590412
26676,0.075136
26677,0.047488
26678,0.013824
26679,0.061312
26680,0.122624
26681,0.061312
26682,0.012096
26683,0.015552
26684,0.061312
26685,0.013824
26686,0.061312
26687,0.047488
26688,0.006912
26689,0.020736
26690,0.061312
26691,0.061312
26692,0.061312
26693,0.0544
26694,0.006912
26695,0.013824
26696,0.1088
26697,0.075136
26698,0.061312
26699,0.013824
26700,0.047488
26701,0.075136
26702,0.047488
26703,0.013824
26704,0.061312
26705,0.18893
26706,0.175104
26707,45.182272
26708,0.072832
26709,0.00864
26710,0.061312
26711,0.061312
26712,0.061312
26713,0.0
26714,0.066496
26715,0.00864
26716,0.061312
26717,0.061312
26718,0.061312
26719,0.061312
26720,0.006912
26721,0.020736
26722,0.122624
26723,0.061312
26724,0.0544
26725,0.006912
26726,0.061312
26727,0.013824
26728,0.013824
26729,0.061312
26730,0.075136
26731,0.061312
26732,0.061312
26733,0.047488
26734,0.061312
26735,0.013824
26736,0.061312
26737,0.013824
26738,0.047488
26739,0.061312
26740,0.061312
26741,0.013824
26742,0.061312
26743,0.061312
26744,0.013824
26745,0.047488
26746,0.068224
26747,0.020736
26748,0.255746
26749,0.222592
26750,0.094464
26751,0.061312
26752,0.013824
26753,0.047488
26754,0.061312
26755,0.061312
26756,0.075136
26757,0.061312
26758,0.061312
26759,0.061312
26760,0.061312
26761,0.013824
26762,0.013824
26763,0.047488
26764,0.061312
26765,0.061312
26766,0.061312
26767,0.013824
26768,0.061312
26769,0.013824
26770,0.0
26771,0.061312
26772,0.066496
26773,0.069952
26774,0.061312
26775,0.013824
26776,0.061312
26777,0.061312
26778,0.0
26779,0.061312
26780,0.061312
26781,0.122624
26782,0.013824
26783,0.013824
26784,0.061312
26785,0.061312
26786,0.061312
26787,0.0544
26788,0.006912
26789,0.013824
26790,0.175104
26791,0.156384
26792,0.222592
26793,0.054832
26794,0.015552
26795,0.047488
26796,0.061312
26797,0.061312
26798,0.075136
26799,0.061312
26800,0.013824
26801,0.047488
26802,0.075136
26803,0.047488
26804,0.013824
26805,0.061312
26806,0.122624
26807,0.061312
26808,0.012096
26809,0.015552
26810,0.061312
26811,0.013824
26812,0.061312
26813,0.047488
26814,0.006912
26815,0.020736
26816,0.061312
26817,0.061312
26818,0.061312
26819,0.0544
26820,0.006912
26821,0.013824
26822,0.1088
26823,0.075136
26824,0.061312
26825,0.013824
26826,0.047488
26827,0.075136
26828,0.047488
26829,0.013824
26830,0.061312
26831,0.18893
26832,0.175104
26833,45.182272
26834,0.067648
26835,0.013824
26836,0.061312
26837,0.061312
26838,0.061312
26839,0.0
26840,0.061312
26841,0.013824
26842,0.061312
26843,0.061312
26844,0.061312
26845,0.061312
26846,0.006912
26847,0.020736
26848,0.122624
26849,0.061312
26850,0.0544
26851,0.006912
26852,0.061312
26853,0.013824
26854,0.013824
26855,0.061312
26856,0.0544
26857,2.146448
26858,3.415962
26859,1.853838
26860,3.415962
26861,1.562124
26862,0.835462
26863,2.594324
26864,1.595788
26865,2.409566
26866,3.415962
26867,1.322506
26868,0.577412
26869,3.179416
26870,2.594324
26871,1.853838
26872,3.975838
26873,0.020736
26874,0.255746
26875,0.222592
26876,0.094464
26877,2.382034
26878,0.015552
26879,1.595788
26880,3.22242
26881,3.415962
26882,4.203938
26883,1.351562
26884,1.867662
26885,3.415962
26886,3.415962
26887,2.336274
26888,0.013824
26889,2.111888
26890,4.24172
26891,6.770612
26892,6.291376
26893,4.658724
26894,0.013824
26895,5.222312
26896,1.5483
26897,0.061312
26898,3.157912
26899,3.171736
26900,6.770612
26901,4.142624
26902,5.222312
26903,7.284984
26904,0.001728
26905,1.609612
26906,6.38353
26907,13.025126
26908,3.626524
26909,0.013824
26910,5.7187
26911,6.747316
26912,6.747316
26913,5.727916
26914,0.006912
26915,0.013824
26916,0.175104
26917,0.156384
26918,0.202432
26919,4.703332
26920,0.015984
26921,1.076104
26922,5.7187
26923,7.849402
26924,9.84699
26925,0.061312
26926,5.156904
26927,4.161952
26928,8.834502
26929,3.660188
26930,3.110424
26931,0.061312
26932,13.493738
26933,6.770612
26934,4.188384
26935,0.015552
26936,4.190112
26937,2.594324
26938,0.061312
26939,0.563588
26940,3.619612
26941,0.536836
26942,2.125712
26943,5.226408
26944,6.219184
26945,6.293594
26946,1.04084
26947,0.013824
26948,6.353966
26949,12.41853
26950,5.7331
26951,0.015552
26952,1.076104
26953,6.7509
26954,6.254514
26955,5.174824
26956,5.349602
26957,0.170498
26958,0.175104
26959,45.182272
26960,2.668308
26961,2.078224
26962,2.641812
26963,6.770612
26964,4.190112
26965,3.6127
26966,5.27392
26967,2.078224
26968,2.641812
26969,6.254512
26970,5.56996
26971,3.021714
26972,2.1188
26973,0.278786
26974,2.899862
26975,6.057776
26976,3.40905
26977,0.264962
26978,0.013824
26979,3.415962
26980,0.013824
26981,0.061312
26982,2.1188
26983,2.132624
26984,3.415962
26985,1.867662
26986,3.415962
26987,1.820174
26988,0.577412
26989,2.594324
26990,1.595788
26991,2.409566
26992,3.415962
26993,1.580556
26994,0.319362
26995,3.179416
26996,2.852374
26997,1.595788
26998,3.194776
26999,1.059848
27000,0.255746
27001,0.222592
27002,0.094464
27003,2.37685
27004,0.020736
27005,1.337738
27006,3.22242
27007,3.415962
27008,4.461988
27009,1.093512
27010,2.078224
27011,3.415962
27012,3.415962
27013,2.383762
27014,0.013824
27015,1.079688
27016,2.104028
27017,3.415962
27018,3.176344
27019,2.383762
27020,0.013824
27021,2.641812
27022,0.77415
27023,0.061312
27024,1.351562
27025,1.623436
27026,3.415962
27027,2.336274
27028,2.369938
27029,3.944158
27030,0.001728
27031,0.577412
27032,3.22242
27033,6.573876
27034,2.078224
27035,0.013824
27036,2.641812
27037,3.415962
27038,3.415962
27039,3.151
27040,0.006912
27041,0.013824
27042,0.154944
27043,0.156384
27044,0.202432
27045,2.41717
27046,0.015984
27047,0.305538
27048,3.110424
27049,3.758364
27050,5.236138
27051,0.013824
27052,2.641812
27053,1.853838
27054,4.720036
27055,1.595788
27056,1.820174
27057,0.013824
27058,6.573876
27059,3.415962
27060,2.254994
27061,0.006912
27062,0.061312
27063,0.013824
27064,0.061312
27065,0.061312
27066,0.006912
27067,0.006912
27068,0.061312
27069,0.061312
27070,0.061312
27071,0.061312
27072,0.013824
27073,0.013824
27074,0.061312
27075,0.122624
27076,0.0544
27077,0.020736
27078,0.047488
27079,0.061312
27080,0.061312
27081,0.013824
27082,0.0544
27083,0.155522
27084,0.175104
27085,45.202432
27086,0.087808
27087,0.013824
27088,0.061312
27089,0.061312
27090,0.013824
27091,0.047488
27092,0.061312
27093,0.013824
27094,0.061312
27095,0.061312
27096,0.061312
27097,0.013824
27098,0.052672
27099,0.022464
27100,0.061312
27101,0.1088
27102,0.066496
27103,0.00864
27104,0.013824
27105,0.061312
27106,0.0
27107,0.061312
27108,0.066496
27109,0.069952
27110,0.061312
27111,0.061312
27112,0.061312
27113,0.013824
27114,0.061312
27115,0.013824
27116,0.047488
27117,0.061312
27118,0.061312
27119,0.013824
27120,0.061312
27121,0.061312
27122,0.013824
27123,0.047488
27124,0.061312
27125,0.013824
27126,0.24941
27127,0.222592
27128,0.114624
27129,0.0544
27130,0.020736
27131,0.047488
27132,0.061312
27133,0.061312
27134,0.075136
27135,0.061312
27136,0.013824
27137,0.061312
27138,0.061312
27139,0.061312
27140,0.013824
27141,0.047488
27142,0.013824
27143,0.061312
27144,0.061312
27145,0.059584
27146,0.015552
27147,4.706212
27148,2.0644
27149,0.061312
27150,2.125712
27151,3.171736
27152,6.770612
27153,4.658724
27154,4.692388
27155,8.325824
27156,0.006912
27157,0.577412
27158,6.38353
27159,13.025126
27160,4.658724
27161,0.013824
27162,4.706212
27163,6.770612
27164,6.770612
27165,6.7637
27166,0.006912
27167,0.013824
27168,0.134784
27169,0.156384
27170,0.222592
27171,4.22352
27172,0.532084
27173,0.563588
27174,5.690924
27175,7.407926
27176,10.913238
27177,0.013824
27178,4.706212
27179,3.660188
27180,6.254512
27181,6.770614
27182,3.626524
27183,0.013824
27184,12.509026
27185,6.770612
27186,5.2154
27187,0.006912
27188,3.157912
27189,3.626524
27190,0.061312
27191,0.061312
27192,3.617884
27193,1.04084
27194,0.061312
27195,0.061312
27196,0.061312
27197,0.061312
27198,0.013824
27199,0.013824
27200,0.061312
27201,0.122624
27202,0.0544
27203,0.020736
27204,0.047488
27205,0.061312
27206,0.061312
27207,0.013824
27208,0.0544
27209,0.020736
27210,0.28973
27211,0.222592
27212,45.087808
27213,0.013824
27214,0.061312
27215,0.061312
27216,0.013824
27217,0.047488
27218,0.061312
27219,0.013824
27220,0.061312
27221,0.061312
27222,0.061312
27223,0.013824
27224,0.047488
27225,0.027648
27226,0.061312
27227,0.1088
27228,0.061312
27229,0.013824
27230,0.013824
27231,0.061312
27232,0.0
27233,0.061312
27234,0.061312
27235,0.075136
27236,0.061312
27237,0.061312
27238,0.061312
27239,0.013824
27240,0.061312
27241,0.013824
27242,0.047488
27243,0.061312
27244,0.061312
27245,0.013824
27246,0.013824
27247,0.061312
27248,0.061312
27249,0.047488
27250,0.061312
27251,0.013824
27252,0.22925
27253,0.222592
27254,0.134784
27255,0.0544
27256,0.020736
27257,0.047488
27258,0.061312
27259,0.061312
27260,0.075136
27261,0.061312
27262,0.013824
27263,0.061312
27264,0.061312
27265,0.059584
27266,0.015552
27267,0.047488
27268,0.013824
27269,0.061312
27270,0.061312
27271,0.0544
27272,0.020736
27273,0.061312
27274,0.0
27275,0.061312
27276,0.061312
27277,0.075136
27278,0.061312
27279,0.013824
27280,0.047488
27281,0.068224
27282,0.006912
27283,0.061312
27284,0.061312
27285,0.075136
27286,0.061312
27287,0.013824
27288,0.061312
27289,0.061312
27290,0.061312
27291,0.0544
27292,0.006912
27293,0.013824
27294,0.114624
27295,0.175104
27296,0.203872
27297,0.113152
27298,0.003888
27299,0.061312
27300,0.013824
27301,0.1088
27302,0.073408
27303,0.015552
27304,0.061312
27305,0.047488
27306,0.061312
27307,0.061312
27308,0.012096
27309,0.015552
27310,0.122624
27311,0.061312
27312,0.0544
27313,0.006912
27314,0.061312
27315,0.013824
27316,0.061312
27317,0.061312
27318,0.0
27319,0.013824
27320,0.061312
27321,0.061312
27322,0.061312
27323,0.061312
27324,0.013824
27325,0.013824
27326,0.061312
27327,0.061312
27328,0.115712
27329,0.020736
27330,0.0
27331,0.061312
27332,0.1088
27333,0.013824
27334,0.0544
27335,0.020736
27336,0.255746
27337,0.222592
27338,45.121792
27339,0.013824
27340,0.061312
27341,0.061312
27342,0.013824
27343,0.047488
27344,0.061312
27345,0.013824
27346,0.061312
27347,0.061312
27348,0.061312
27349,0.013824
27350,0.047488
27351,0.013824
27352,0.075136
27353,0.1088
27354,0.061312
27355,0.013824
27356,0.013824
27357,0.061312
27358,0.0
27359,0.061312
27360,0.061312
27361,0.075136
27362,0.061312
27363,0.013824
27364,0.061312
27365,0.061312
27366,0.013824
27367,0.061312
27368,0.047488
27369,0.013824
27370,0.061312
27371,0.061312
27372,0.013824
27373,0.061312
27374,0.061312
27375,0.047488
27376,0.061312
27377,0.013824
27378,0.20909
27379,0.222592
27380,0.154944
27381,0.052672
27382,0.022464
27383,0.047488
27384,0.061312
27385,0.061312
27386,0.075136
27387,0.061312
27388,0.013824
27389,0.061312
27390,0.061312
27391,0.0544
27392,0.020736
27393,0.047488
27394,0.013824
27395,0.061312
27396,0.061312
27397,0.0544
27398,0.020736
27399,0.061312
27400,0.0
27401,0.013824
27402,0.1088
27403,0.027648
27404,0.061312
27405,0.061312
27406,0.047488
27407,0.068224
27408,0.006912
27409,0.013824
27410,0.061312
27411,0.122624
27412,0.061312
27413,0.013824
27414,0.047488
27415,0.061312
27416,0.061312
27417,0.066496
27418,0.00864
27419,0.013824
27420,0.08064
27421,0.175104
27422,0.203872
27423,0.141952
27424,0.009072
27425,0.061312
27426,0.013824
27427,0.061312
27428,0.115712
27429,0.020736
27430,0.061312
27431,0.047488
27432,0.061312
27433,0.061312
27434,0.006912
27435,0.020736
27436,0.122624
27437,0.061312
27438,0.0544
27439,0.006912
27440,0.061312
27441,0.013824
27442,0.061312
27443,0.013824
27444,0.047488
27445,0.013824
27446,0.061312
27447,0.061312
27448,0.061312
27449,0.061312
27450,0.013824
27451,0.0
27452,0.075136
27453,0.061312
27454,0.113984
27455,0.00864
27456,0.013824
27457,0.061312
27458,0.061312
27459,0.047488
27460,0.066496
27461,0.00864
27462,0.26957
27463,0.222592
27464,45.121792
27465,0.013824
27466,0.061312
27467,0.061312
27468,0.013824
27469,0.047488
27470,0.061312
27471,0.013824
27472,0.061312
27473,0.061312
27474,0.061312
27475,0.013824
27476,0.047488
27477,0.013824
27478,0.061312
27479,0.122624
27480,0.061312
27481,0.012096
27482,0.015552
27483,0.061312
27484,0.0
27485,0.061312
27486,0.061312
27487,0.075136
27488,0.061312
27489,0.013824
27490,0.061312
27491,0.061312
27492,0.013824
27493,0.061312
27494,0.047488
27495,0.013824
27496,0.061312
27497,0.061312
27498,0.013824
27499,0.061312
27500,0.061312
27501,0.047488
27502,0.061312
27503,0.013824
27504,0.18893
27505,0.222592
27506,0.154944
27507,1.615948
27508,0.801798
27509,0.821638
27510,2.899862
27511,3.22242
27512,5.494188
27513,0.061312
27514,2.594324
27515,2.899862
27516,3.415962
27517,3.40905
27518,0.020736
27519,0.563588
27520,1.820174
27521,3.183716
27522,3.176344
27523,3.151
27524,0.278786
27525,2.125712
27526,1.29025
27527,0.013824
27528,0.36685
27529,2.092048
27530,3.157912
27531,2.899862
27532,1.595788
27533,3.157912
27534,1.820174
27535,0.013824
27536,2.96437
27537,6.573876
27538,2.898134
27539,0.015552
27540,1.595788
27541,3.415962
27542,3.415962
27543,3.415962
27544,0.787974
27545,0.0
27546,0.094464
27547,0.175104
27548,0.203872
27549,1.432202
27550,1.041272
27551,0.013824
27552,2.383762
27553,3.968926
27554,6.050864
27555,0.020736
27556,2.125712
27557,1.337738
27558,3.415962
27559,3.415962
27560,2.329362
27561,0.020736
27562,2.383762
27563,6.573876
27564,3.40905
27565,0.006912
27566,0.835462
27567,2.594324
27568,0.061312
27569,0.013824
27570,1.595788
27571,0.787974
27572,0.835462
27573,2.49493
27574,0.370432
27575,0.061312
27576,0.013824
27577,0.0
27578,0.075136
27579,0.061312
27580,0.1088
27581,0.013824
27582,0.013824
27583,0.061312
27584,0.061312
27585,0.047488
27586,0.061312
27587,0.013824
27588,0.26957
27589,0.222592
27590,45.121792
27591,0.013824
27592,0.061312
27593,0.061312
27594,0.013824
27595,0.047488
27596,0.061312
27597,0.013824
27598,0.061312
27599,0.013824
27600,0.061312
27601,0.061312
27602,0.047488
27603,0.013824
27604,0.061312
27605,0.122624
27606,0.061312
27607,0.012096
27608,0.015552
27609,0.061312
27610,0.0
27611,0.061312
27612,0.061312
27613,0.075136
27614,0.061312
27615,0.013824
27616,0.061312
27617,0.059584
27618,0.015552
27619,0.061312
27620,0.047488
27621,0.013824
27622,0.061312
27623,0.059584
27624,0.015552
27625,0.061312
27626,0.061312
27627,0.047488
27628,0.061312
27629,0.013824
27630,0.18893
27631,0.222592
27632,0.154944
27633,2.648148
27634,2.092048
27635,1.595788
27636,5.222312
27637,6.38353
27638,11.429338
27639,0.013824
27640,4.706212
27641,5.738412
27642,6.770612
27643,6.7637
27644,0.536836
27645,0.563588
27646,3.626524
27647,6.30612
27648,6.770612
27649,6.284464
27650,0.523012
27651,3.674012
27652,3.110424
27653,0.013824
27654,0.1088
27655,4.672548
27656,5.738412
27657,5.738412
27658,3.144088
27659,6.770612
27660,3.626524
27661,0.013824
27662,5.35133
27663,13.025126
27664,6.2476
27665,0.020736
27666,2.627988
27667,6.770612
27668,6.770612
27669,6.770612
27670,2.078224
27671,0.0
27672,0.094464
27673,0.175104
27674,0.203872
27675,2.206352
27676,2.589572
27677,0.013824
27678,4.175776
27679,7.849402
27680,6.747316
27681,5.748654
27682,4.175776
27683,2.57154
27684,6.747316
27685,6.770614
27686,4.1832
27687,0.536836
27688,4.175776
27689,5.091498
27690,0.066496
27691,0.00864
27692,0.061312
27693,0.013824
27694,0.061312
27695,0.013824
27696,0.047488
27697,0.013824
27698,0.061312
27699,0.061312
27700,0.061312
27701,0.061312
27702,0.013824
27703,0.0
27704,0.061312
27705,0.075136
27706,0.1088
27707,0.013824
27708,0.013824
27709,0.061312
27710,0.061312
27711,0.047488
27712,0.061312
27713,0.013824
27714,0.24941
27715,0.222592
27716,45.094464
27717,0.061312
27718,0.013824
27719,0.061312
27720,0.061312
27721,0.047488
27722,0.013824
27723,0.061312
27724,0.013824
27725,0.061312
27726,0.061312
27727,0.061312
27728,0.047488
27729,0.013824
27730,0.061312
27731,0.122624
27732,0.061312
27733,0.012096
27734,0.001728
27735,0.075136
27736,0.0
27737,0.061312
27738,0.061312
27739,0.075136
27740,0.061312
27741,0.013824
27742,0.061312
27743,0.0544
27744,0.020736
27745,0.061312
27746,0.047488
27747,0.013824
27748,0.061312
27749,0.0544
27750,0.020736
27751,4.706212
27752,6.29752
27753,2.627988
27754,6.207024
27755,4.263838
27756,0.18893
27757,0.175104
27758,0.182272
27759,2.152208
27760,2.608148
27761,1.076104
27762,5.671212
27763,6.361578
27764,11.476826
27765,0.013824
27766,4.690084
27767,5.190568
27768,6.75986
27769,6.775796
27770,1.04084
27771,0.57562
27772,3.61398
27773,5.76885
27774,6.770612
27775,6.29656
27776,1.04084
27777,3.14716
27778,3.61398
27779,0.013824
27780,0.061312
27781,4.720036
27782,5.222312
27783,5.738412
27784,3.144088
27785,6.770612
27786,4.142624
27787,0.013824
27788,4.83523
27789,13.025126
27790,6.7637
27791,0.020736
27792,2.111888
27793,6.770612
27794,6.770612
27795,6.770612
27796,2.594324
27797,0.0
27798,0.074304
27799,0.175104
27800,0.203872
27801,1.710412
27802,3.105672
27803,0.013824
27804,3.660188
27805,7.890362
27806,6.770612
27807,6.254514
27808,3.674012
27809,3.110424
27810,6.254512
27811,7.286714
27812,3.665372
27813,1.04084
27814,3.674012
27815,12.127322
27816,2.626576
27817,0.013824
27818,0.061312
27819,0.013824
27820,0.061312
27821,0.013824
27822,0.047488
27823,0.013824
27824,0.061312
27825,0.061312
27826,0.061312
27827,0.061312
27828,0.012096
27829,0.001728
27830,0.061312
27831,0.061312
27832,0.122624
27833,0.013824
27834,0.013824
27835,0.061312
27836,0.061312
27837,0.047488
27838,0.061312
27839,0.013824
27840,0.22925
27841,0.222592
27842,45.114624
27843,0.061312
27844,0.013824
27845,0.061312
27846,0.061312
27847,0.047488
27848,0.013824
27849,0.061312
27850,0.013824
27851,0.061312
27852,0.061312
27853,0.061312
27854,0.047488
27855,0.013824
27856,0.061312
27857,0.122624
27858,0.061312
27859,0.006912
27860,0.006912
27861,0.075136
27862,0.0
27863,0.061312
27864,0.061312
27865,0.075136
27866,0.061312
27867,0.013824
27868,0.061312
27869,0.0544
27870,0.020736
27871,0.061312
27872,0.047488
27873,0.013824
27874,0.061312
27875,0.0544
27876,0.020736
27877,0.061312
27878,0.061312
27879,0.047488
27880,0.013824
27881,0.061312
27882,0.18893
27883,0.175104
27884,0.182272
27885,0.087808
27886,0.027648
27887,0.047488
27888,0.013824
27889,0.061312
27890,0.120896
27891,0.015552
27892,0.061312
27893,0.047488
27894,0.061312
27895,0.061312
27896,0.013824
27897,0.061312
27898,0.0
27899,0.061312
27900,0.061312
27901,0.061312
27902,0.013824
27903,0.061312
27904,0.013824
27905,0.013824
27906,0.061312
27907,0.075136
27908,0.061312
27909,0.061312
27910,0.047488
27911,0.061312
27912,0.013824
27913,0.013824
27914,0.061312
27915,0.061312
27916,0.115712
27917,0.020736
27918,0.047488
27919,0.061312
27920,0.061312
27921,0.061312
27922,0.013824
27923,0.0
27924,0.054144
27925,0.175104
27926,0.203872
27927,0.182272
27928,0.009072
27929,0.013824
27930,0.047488
27931,0.075136
27932,0.061312
27933,0.061312
27934,0.061312
27935,0.013824
27936,0.061312
27937,0.061312
27938,0.047488
27939,0.013824
27940,0.061312
27941,0.122624
27942,0.061312
27943,0.013824
27944,0.061312
27945,0.013824
27946,0.061312
27947,0.013824
27948,0.047488
27949,0.013824
27950,0.061312
27951,0.061312
27952,0.013824
27953,0.061312
27954,0.059584
27955,0.001728
27956,0.061312
27957,0.061312
27958,0.122624
27959,0.013824
27960,0.013824
27961,0.061312
27962,0.061312
27963,0.047488
27964,0.061312
27965,0.013824
27966,0.20909
27967,0.222592
27968,45.134784
27969,0.059584
27970,0.015552
27971,0.061312
27972,0.061312
27973,0.047488
27974,0.013824
27975,0.059584
27976,0.015552
27977,0.061312
27978,0.061312
27979,0.061312
27980,0.047488
27981,0.013824
27982,0.061312
27983,0.122624
27984,0.061312
27985,0.006912
27986,0.006912
27987,0.075136
27988,0.0
27989,0.061312
27990,0.061312
27991,0.027648
27992,0.061312
27993,0.061312
27994,0.061312
27995,0.0544
27996,0.020736
27997,0.061312
27998,0.047488
27999,0.013824
28000,0.061312
28001,0.0544
28002,0.020736
28003,0.047488
28004,0.061312
28005,0.061312
28006,0.013824
28007,0.061312
28008,0.18893
28009,0.175104
28010,0.182272
28011,0.087808
28012,0.013824
28013,0.061312
28014,0.013824
28015,0.061312
28016,0.115712
28017,0.020736
28018,0.061312
28019,0.047488
28020,0.061312
28021,0.061312
28022,0.013824
28023,0.013824
28024,0.047488
28025,0.061312
28026,0.061312
28027,0.061312
28028,0.013824
28029,0.061312
28030,0.013824
28031,0.013824
28032,0.061312
28033,0.061312
28034,0.075136
28035,0.061312
28036,0.0
28037,0.061312
28038,0.061312
28039,0.013824
28040,0.061312
28041,0.061312
28042,0.113984
28043,0.00864
28044,0.061312
28045,0.061312
28046,0.061312
28047,0.061312
28048,0.013824
28049,0.0
28050,0.033984
28051,0.175104
28052,0.203872
28053,0.202432
28054,0.009072
28055,0.013824
28056,0.047488
28057,0.061312
28058,0.075136
28059,0.061312
28060,0.061312
28061,0.013824
28062,0.061312
28063,0.061312
28064,0.047488
28065,0.013824
28066,0.061312
28067,0.122624
28068,0.061312
28069,0.013824
28070,0.013824
28071,0.061312
28072,0.013824
28073,0.061312
28074,0.047488
28075,0.013824
28076,0.013824
28077,0.061312
28078,0.061312
28079,0.061312
28080,0.0544
28081,0.006912
28082,0.061312
28083,0.061312
28084,0.122624
28085,0.013824
28086,0.013824
28087,0.047488
28088,0.075136
28089,0.047488
28090,0.061312
28091,0.013824
28092,0.18893
28093,0.222592
28094,45.154944
28095,0.0544
28096,0.020736
28097,0.061312
28098,0.061312
28099,0.047488
28100,0.013824
28101,0.0544
28102,0.020736
28103,4.706212
28104,6.770612
28105,5.78142
28106,3.144088
28107,4.142624
28108,1.093512
28109,12.461538
28110,6.770612
28111,4.6993
28112,0.006912
28113,4.720038
28114,2.0644
28115,0.013824
28116,0.061312
